	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
Adap1_1	0.35664335664335667	0.6363636363636364	0.9430569430569431																		
Aftph_4	0.3046953046953047	0.7662337662337663	0.8811188811188811	0.999000999000999																	
Agrn_8	0.000999000999000999	0.12187812187812187	0.7662337662337663	0.987012987012987	1.0																
Agtpbp1_11	0.6363636363636364	0.9430569430569431	1.0	1.0																	
Aldh3a2_2	0.8361638361638362	0.981018981018981																			
Angel2_1	0.08491508491508491	0.08891108891108891	0.98001998001998	1.0																	
Ankfy1_5	0.5194805194805194	0.9000999000999002	0.6623376623376623	0.42657342657342656																	
Arfip2_nmdSE_1	0.00999000999000999	0.013986013986013986	0.004995004995004995	0.000999000999000999	0.000999000999000999																
Arhgef40_7	0.8491508491508492	0.985014985014985	0.6033966033966034																		
Armc9_4	0.5644355644355644	0.9370629370629371	0.974025974025974																		
B4galt3_1	0.03896103896103896	0.6923076923076923	0.974025974025974	0.8551448551448552																	
Bclaf1_1	0.000999000999000999	0.14685314685314685	0.9370629370629371	0.974025974025974																	
Btrc_1	0.3156843156843157	0.8101898101898102	0.9140859140859141	0.08891108891108891																	
Cacna1e_2	0.10589410589410589	0.04495504495504495	0.6283716283716284																		
Camk2d_1	0.14285714285714285	0.32367632367632365	0.36863136863136864	1.0	1.0																
Camta1_5	0.000999000999000999	0.000999000999000999	0.14185814185814186	0.07392607392607392																	
Ccdc127_2	0.14285714285714285	0.5754245754245755	0.997002997002997	1.0																	
Ccdc136_17	0.000999000999000999	0.000999000999000999	0.000999000999000999																		
Chtf8_3	0.00999000999000999	0.017982017982017984	0.5344655344655345	0.16883116883116883																	
Ciz1_2	0.37162837162837165	0.6623376623376623	0.4885114885114885	0.986013986013986																	
Clcn4_nmdSE_1	0.3156843156843157	0.5724275724275725	0.5754245754245755	1.0																	
Clip1_11	0.00999000999000999	0.04695304695304695	0.6233766233766234	0.987012987012987	1.0																
Cyb5r4_1	0.6233766233766234	0.44955044955044954	0.993006993006993																		
Dcaf11_1	0.981018981018981	1.0																			
Dcun1d2_7	0.37162837162837165	0.98001998001998																			
Dhcr7_5	0.017982017982017984	0.04695304695304695	0.013986013986013986	0.013986013986013986	0.015984015984015984	0.000999000999000999															
Dis3l2_7	0.1838161838161838	0.42657342657342656	0.6983016983016983																		
Dlg4_3	0.00999000999000999	0.3386613386613387	0.011988011988011988	0.5344655344655345	0.1888111888111888	0.10989010989010989															
Dnajc17_1	0.7762237762237763	0.8101898101898102	0.7662337662337663	0.994005994005994																	
Dnajc5_1	0.5504495504495505	0.4885114885114885	0.9300699300699301	1.0	1.0																
Dram2_1	0.24475524475524477	0.22577422577422576	0.000999000999000999	0.000999000999000999																	
Ece2_4	0.00999000999000999	0.6623376623376623	1.0	1.0																	
Elovl6_2	0.7552447552447552	0.7952047952047953	0.8801198801198801																		
Epb41l4aos_1	0.939060939060939	0.964035964035964	1.0	1.0																	
Epn2_5	0.000999000999000999	0.000999000999000999	0.25874125874125875																		
Eri3_5	0.26073926073926074	0.5754245754245755	0.1038961038961039	0.000999000999000999	0.000999000999000999	0.000999000999000999															
Exoc6b_6	0.14285714285714285	0.000999000999000999	0.34465534465534464	0.964035964035964																	
Fam13b_8	0.6513486513486514	0.24275724275724275	0.13186813186813187	0.5694305694305695																	
Fam160a2_2	0.7172827172827173	0.987012987012987	0.8501498501498501	1.0																	
Fam189b_2	0.6683316683316683	0.12887112887112886	0.8381618381618382																		
Fam189b_3	0.6893106893106893	0.2077922077922078	0.004995004995004995																		
Fam49b_1	0.3076923076923077	0.04295704295704296	0.43956043956043955																		
Fbxl5_7	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999																
Fbxo42_3	0.1888111888111888	0.948051948051948																			
Flcn_1	0.00999000999000999	0.002997002997002997	0.030969030969030968																		
Fnbp4_6	0.7172827172827173	0.15184815184815184																			
Gfra2_1	0.8131868131868132	0.987012987012987	1.0																		
Gfra2_3	0.006993006993006993	0.03896103896103896	0.44955044955044954	1.0																	
Gpatch8_3	0.6893106893106893	0.922077922077922	1.0	1.0																	
Gria3_nmdSE_2	0.00999000999000999	0.1068931068931069	0.053946053946053944	0.000999000999000999	0.8591408591408591																
Gtf2i_10	0.14285714285714285	0.46053946053946054	0.987012987012987	1.0																	
Ints10_3	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999																
Isy1_3	0.14285714285714285	0.07392607392607392	0.14385614385614387	0.5754245754245755																	
Isyna1_3	0.19480519480519481	0.14885114885114886	0.07392607392607392	1.0																	
Josd2_9	0.14285714285714285	0.13186813186813187	0.938061938061938																		
Josd2_nmdSE_4	0.10589410589410589	0.14185814185814186	0.8001998001998002																		
Kcna6_1	0.00999000999000999	0.03896103896103896	0.8031968031968032	0.994005994005994																	
Kctd20_3	0.00999000999000999	0.04495504495504495	0.8551448551448552																		
Klhl26_2	0.5994005994005994	0.989010989010989	0.994005994005994																		
Lmbr1_11	0.37162837162837165	1.0																			
Lrrc45_5	0.5294705294705294	0.6543456543456544	0.7332667332667333	0.987012987012987																	
Lsm5_3	0.006993006993006993	0.24175824175824176																			
Lztfl1_3	0.00999000999000999	0.10589410589410589	0.964035964035964																		
Lztfl1_5	0.00999000999000999	0.05094905094905095	0.7312687312687313																		
Map7d2_4	0.7502497502497503	0.987012987012987	1.0	1.0																	
Mapk8ip3_4	0.08491508491508491	0.7882117882117882	0.9300699300699301	1.0	1.0																
Mast2_6	0.006993006993006993	0.04495504495504495	0.1038961038961039																		
Mia3_4	0.42857142857142855	0.31368631368631367	0.9180819180819181	1.0																	
Miat_5	0.23576423576423577	0.013986013986013986	0.000999000999000999	1.0																	
Mllt10_22	0.04495504495504495	0.15584415584415584	0.004995004995004995	0.000999000999000999																	
Mroh1_10	0.14285714285714285	0.8041958041958042	0.964035964035964																		
Mtmr7_6	0.26573426573426573	0.07392607392607392	0.16883116883116883																		
Nadk_4	0.2977022977022977	0.2937062937062937	1.0																		
Ncoa5_3	0.10589410589410589	0.7652347652347652																			
Nf2_4	0.47352647352647353	0.3386613386613387	0.8031968031968032	0.8381618381618382	0.9170829170829171																
Nfasc_6	0.1888111888111888	0.13986013986013987	0.8811188811188811																		
Nrxn1_3	0.24475524475524477	0.3096903096903097	0.1028971028971029	0.987012987012987																	
Odf2_1	0.4915084915084915	0.6893106893106893	0.994005994005994																		
Odf2_12	0.4805194805194805	0.8581418581418582	1.0																		
Oraov1_1	0.24475524475524477	0.1068931068931069	0.11888111888111888																		
Pccb_4	0.08491508491508491	0.03896103896103896	0.28771228771228774																		
Pdp1_1	0.00999000999000999	0.2857142857142857	0.993006993006993	1.0																	
Phf20_1	0.4915084915084915	0.6723276723276723	0.9690309690309691																		
Ppfia2_5	0.5094905094905094	0.7582417582417582	1.0	0.999000999000999																	
Pphln1_6	0.017982017982017984	0.08291708291708291	0.004995004995004995	0.000999000999000999																	
Ppip5k2_1	0.7382617382617382	0.994005994005994	0.999000999000999	0.8911088911088911																	
Ppp1r16a_5	0.6233766233766234	0.7852147852147852	0.9300699300699301	0.054945054945054944																	
Preb_7	0.23576423576423577	0.903096903096903	0.997002997002997	1.0																	
Prr14l_5	0.14285714285714285	0.7262737262737263	0.42657342657342656																		
Ptk2_7	0.3156843156843157	0.8031968031968032	0.6623376623376623	0.987012987012987																	
Rbm18_1	0.42357642357642356	0.3196803196803197	0.6623376623376623	0.977022977022977	0.24275724275724275																
Rbm25_4	0.3156843156843157	0.32367632367632365	0.15884115884115885	0.04695304695304695	0.002997002997002997	0.000999000999000999															
Rbm33_2	0.00999000999000999	0.36163836163836166	0.04795204795204795	0.007992007992007992																	
Rbm39_nmdSE_9	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999																	
Rbms3_1	0.7652347652347652	0.974025974025974	1.0	0.987012987012987																	
Rcbtb2_8	0.37162837162837165	0.8131868131868132	0.7832167832167832	1.0																	
Rexo4_1	0.42857142857142855	0.31368631368631367	0.919080919080919	1.0																	
Rgs19_1	0.26073926073926074	0.7652347652347652	0.8551448551448552																		
Rnps1_3	0.000999000999000999	0.1838161838161838	1.0																		
Rpl17_1	0.26573426573426573	0.04595404595404595	0.000999000999000999																		
Rps6kc1_6	0.5994005994005994	0.6623376623376623	0.973026973026973																		
Rrnad1_3	0.9590409590409591	0.974025974025974	0.974025974025974	1.0																	
Rundc3b_1	0.000999000999000999	0.002997002997002997	0.000999000999000999	0.06693306693306693																	
Scg3_1	0.006993006993006993	0.06693306693306693	0.007992007992007992	0.1938061938061938	0.0919080919080919	0.000999000999000999															
Scmh1_7	0.5374625374625375	0.6083916083916084	0.989010989010989																		
Sdccag3_5	0.017982017982017984	0.000999000999000999																			
Setd3_4	0.4915084915084915	0.8491508491508492																			
Sh3glb2_1	0.26073926073926074	0.17782217782217782	0.17882117882117882	0.957042957042957	1.0	1.0															
Shank3_3	0.9690309690309691	1.0																			
Slc15a4_4	0.017982017982017984	0.01998001998001998	0.6623376623376623																		
Slc25a19_2	0.05094905094905095	0.06693306693306693	0.007992007992007992	0.028971028971028972																	
Slc35a3_2	0.7272727272727273	0.987012987012987	0.974025974025974	1.0																	
Slc37a3_14	0.28771228771228774	0.000999000999000999																			
Slc38a10_15	0.3626373626373626	0.42857142857142855	0.999000999000999																		
Slc38a10_17	0.15184815184815184	0.45554445554445555	0.978021978021978																		
Slc39a3_1	0.00999000999000999	0.8011988011988012																			
Slc39a9_2	0.006993006993006993	0.13086913086913088	0.000999000999000999	0.5584415584415584																	
Tada3_2	0.6433566433566433	0.7422577422577422																			
Taz_3	0.08491508491508491	0.006993006993006993	0.004995004995004995																		
Tbc1d25_1	0.15184815184815184	0.9370629370629371	1.0	1.0																	
Tbc1d9b_5	0.00999000999000999	0.03596403596403597	0.004995004995004995																		
Tctex1d2_3	0.2077922077922078	0.13186813186813187	0.14285714285714285	0.999000999000999																	
Telo2_4	0.7552447552447552	0.985014985014985	0.987012987012987																		
