	bin	L_score	pvals	qvals	norm_pvals	norm_qvals
Aars2_2	mean_1_var_1	-0.010152143724740426	0.35064935064935066	0.9685528049372443	0.3947655925450504	
Aasdh_8	mean_1_var_1	-0.0066366365641319985	0.2997002997002997	0.9685528049372443	0.38525292735133326	
Aasdhppt_2	mean_1_var_1	0.004163429861811566	0.13186813186813187	0.9372306891103883	0.35648025174414444	
Abcc8_5	mean_1_var_1	0.03960512852325956	0.00999000999000999	0.8859394573680287	0.26833947871128505	
Acox3_1	mean_1_var_1	-0.008862953273270233	0.3336663336663337	0.9685528049372443	0.391269530476463	
Adam22_21	mean_1_var_1	-0.022185437634704392	0.6123876123876124	0.9825445577725213	0.4277708918956806	
Adamts10_7	mean_1_var_1	-0.03253029574343394	0.7242757242757243	0.9850308890563609	0.4565643886981825	
Adap1_1	mean_1_var_1	-0.019761271307960536	0.5624375624375625	0.9825445577725213	0.4210730567310734	
Adcy8_1	mean_1_var_1	-0.09012241212602198	0.9070929070929071	0.9957117012526971	0.616800062240015	
Adgrb2_7	mean_1_var_1	-0.005777496612753725	0.27372627372627373	0.9685528049372443	0.38293838683954323	
Agfg1_9	mean_1_var_1	-0.020558038957332835	0.5944055944055944	0.9825445577725213	0.4232720610978128	
Agrn_8	mean_1_var_1	-0.005652244607975969	0.27372627372627373	0.9685528049372443	0.38260130202468046	
Ak7_1	mean_1_var_1	-0.6175191270455445	0.9820179820179821	0.9984003065899617	0.9999704857054359	
Akr7a5_2	mean_1_var_1	-0.0076222776682697314	0.3166833166833167	0.9685528049372443	0.3879133032959149	
Aldh3a2_2	mean_1_var_1	-0.010357927919276826	0.3596403596403596	0.9685528049372443	0.3953244369534974	
Aloxe3_1	mean_1_var_1	-0.012498673461389023	0.4065934065934066	0.9685528049372443	0.4011505897158881	
Anapc15_1	mean_1_var_1	-0.02907757185071182	0.6823176823176823	0.9825445577725213	0.44692113270250255	
Angel2_1	mean_1_var_1	0.008107553642119156	0.09490509490509491	0.9372097168199117	0.3461632861195566	
Ank3_14	mean_1_var_1	-0.0012144081702705563	0.2087912087912088	0.9486205494110633	0.37071711138430197	
Ankfy1_5	mean_1_var_1	-0.039044739023715434	0.7872127872127872	0.9876842223574764	0.4748241314657538	
Ankrd54_nmdSE_1	mean_1_var_1	-0.019249260119169984	0.5394605394605395	0.9825445577725213	0.41966124751299716	
Anks1b_10	mean_1_var_1	-0.047277518007227674	0.8281718281718282	0.9957117012526971	0.4979713370173804	
Anks3_12	mean_1_var_1	-1.0103984106173676	0.995004995004995	0.9984003065899617	0.9999999999942962	
Ap1g2_1	mean_1_var_1	-0.031830604863775334	0.7202797202797203	0.9850308890563609	0.454607937485236	
Ap3m1_nmdSE_1	mean_1_var_1	0.0020025423998467217	0.17082917082917082	0.9486205494110633	0.36217810005679507	
Apbb2_8	mean_1_var_1	-0.025938172919456402	0.6593406593406593	0.9825445577725213	0.43817998197855584	
