	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
Adap1_1	4.079440809827641	2.787850096205407	4.965640620886011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aftph_4	19.17857076162318	14.789573862715113	13.642949540990127	7.1552261039103895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Agrn_8	63.63271137036208	50.52693769412964	31.776437945980312	18.085217925467575	9.279894738343403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Agtpbp1_11	2.94246584671634	1.865290079342066	1.420596442298027	3.4943234571417734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aldh3a2_2	1.699955570563182	2.343622061893233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Angel2_1	21.233958993218423	21.626299455802542	10.071473297030854	10.570719471949674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ankfy1_5	4.507359104859368	9.483083918408495	9.241886900646028	4.097038796980316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arfip2_nmdSE_1	12.301171644051966	10.566311723740018	11.216950639034362	8.52914528453012	8.203011607803429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arhgef40_7	1.1793585404621154	2.1267040584121886	2.7222188625869426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Armc9_4	4.8917443195503525	3.016304336512776	2.087178701359364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B4galt3_1	5.334634854595755	4.522911963109313	3.1037033874922106	1.881839996613748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bclaf1_1	33.48032016278299	19.753800119530503	9.562721392552927	9.431956199315373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Btrc_1	4.287566383183819	5.754876890678248	2.6124249061594704	1.839173283439039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cacna1e_2	14.29494562038587	13.629524911189941	10.420166714165603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Camk2d_1	26.403279572071803	19.90232646561814	16.596619104018032	16.619800989997074	7.920697567527919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Camta1_5	65.67386986549816	51.62827785897799	22.674301726237765	18.29859435259112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ccdc127_2	4.278838668260816	4.911950981160042	4.534153310421784	2.1342483320114374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ccdc136_17	30.5371626478964	29.75244147130315	16.554090384321125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chtf8_3	56.27264324562258	38.74461953032055	21.235475526612905	11.661795250519456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ciz1_2	5.6192445372447555	4.89144450509085	5.049210483105009	1.4522203883611449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clcn4_nmdSE_1	12.528747345086712	8.642711677941444	6.563184611539069	1.8565874746207602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clip1_11	16.88711088707064	19.243917571904046	10.435972239860567	6.455450368694297	8.44430142518368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cyb5r4_1	4.651182402800508	5.323618249103941	6.273018966937464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dcaf11_1	4.984188037830983	3.8492843686888434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dcun1d2_7	0.46273376549711964	1.0218279663521725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dhcr7_5	27.368667573382062	24.926010068569695	22.523700692603395	13.903582681509604	11.756287467429837	12.13112887630829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dis3l2_7	1.4861337456439938	1.6996539324182025	1.0657923391947695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dlg4_3	20.874129937837154	15.599892561160377	19.1089389976037	10.533804080799843	9.31507870229489	9.88904337115735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dnajc17_1	3.324652580936157	1.6760508483987397	2.4095211256305005	2.227381408459733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dnajc5_1	6.1632177077212615	6.924491331982568	3.5217615598525778	0.9336139810383476	2.7857799195295163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dram2_1	42.2270198691766	33.474542068119675	32.09402156593548	32.65600238616566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ece2_4	11.990948563688093	9.71205637589834	7.166444399166621	6.040754671694264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Elovl6_2	4.253463032197579	4.371563509690656	8.600467864645877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Epb41l4aos_1	9.39209551577862	8.909778673273852	6.169395366663311	4.527699728949039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
