	bin	L_score	pvals	qvals	norm_pvals	norm_qvals
Aasdh_3	mean_1_var_1	-0.03068800388468988	0.8991008991008991	0.9555793750322625	0.88726027730142	0.944909676029634
Acadvl_1	mean_1_var_1	-0.008504737759612623	0.45554445554445555	0.6618644513381355	0.4376696841186973	0.6470972496695045
Actr3b_4	mean_1_var_1	-0.010150787852306291	0.5154845154845155	0.710891447733553	0.4779498944934163	0.6796174704064389
Add1_7	mean_1_var_1	-0.01114355191869078	0.5384615384615384	0.720467032967033	0.5023798863857585	0.6956671120168579
Add3_1	mean_1_var_1	0.12833282184691674	0.000999000999000999	0.006529296248922418	3.939100928259981e-18	1.0202757712949927e-16
Adgrl2_21	mean_1_var_1	0.03848709810691534	0.000999000999000999	0.006529296248922418	0.001118477407578155	0.007618719484087562
Alg3_1	mean_1_var_1	0.008425393559659195	0.10989010989010989	0.2631843042801947	0.11474637735496773	0.28900108006089115
Arfgap1_4	mean_1_var_1	0.011707277129849453	0.08191808191808192	0.22407318887110284	0.0801300973325102	0.23240374104304423
BC004004_4	mean_1_var_1	-0.01567710889713649	0.6323676323676324	0.7868963776437087	0.6124609226909635	0.7646784170264846
Bcas3_5	mean_1_var_1	-0.013801402821622061	0.6093906093906094	0.7683302274648429	0.5674893909980722	0.7323445256663734
Blzf1_1	mean_1_var_1	-0.045812675999454676	0.9760239760239761	0.9922099177418326	0.9840417421251019	0.9987999878947575
Blzf1_2	mean_1_var_1	-0.0372188764831737	0.954045954045954	0.9830984339825205	0.946857321480807	0.9809244608739511
Brd8_2	mean_1_var_1	-0.008770148317751289	0.46253746253746253	0.6665520908152849	0.44413202460898044	0.6516006906500985
Btbd6_1	mean_1_var_1	-0.012603512568760515	0.5774225774225774	0.7450384793558226	0.5382643807805184	0.7169109058078047
Btrc_10	mean_1_var_1	-0.00798297601578435	0.43156843156843155	0.6394283682419275	0.4250155086745692	0.6358148778332849
Cadm1_10	mean_1_var_1	-0.01860221622273743	0.7162837162837162	0.8572522742517037	0.6794824553227836	0.8156022164774306
Carm1_3	mean_1_var_1	-0.003421728516361407	0.2807192807192807	0.4839351281421947	0.31897713460040333	0.5401345969033344
Casp8ap2_3	mean_1_var_1	-0.00435441703270932	0.3116883116883117	0.5128800611153552	0.3398021206010986	0.5577768969688416
Ccdc91_nmdSE_1	mean_1_var_1	-0.054781745979125794	0.986013986013986	0.9926909140715469	0.9965220769962007	0.9998176860525292
Cdpf1_4	mean_1_var_1	-0.005747942660642957	0.34465534465534464	0.5482084253881069	0.3718314986516403	0.5823710794824919
Cenpc1_6	mean_1_var_1	0.005145307311994401	0.13386613386613386	0.3026413241930483	0.1588375338377977	0.35948343688424983
Chn1_4	mean_1_var_1	-0.023633396255366052	0.7982017982017982	0.9034069378896965	0.7813422910618624	0.878957708658331
Cnot2_35	mean_1_var_1	-0.003951147830425658	0.2957042957042957	0.4979868131868132	0.3307331397322041	0.5510922694332264
Cnot2_36	mean_1_var_1	-0.005363749311265021	0.32867132867132864	0.5337093247309964	0.36290083392793504	0.5754844668033317
Cntrl_12	mean_1_var_1	-0.009409380175653764	0.48151848151848153	0.6799045458562886	0.459754159605899	0.6647582542061862
Crlf2_1	mean_1_var_1	-0.02557679955831814	0.8551448551448552	0.9363746900281347	0.8150511903194055	0.9014113849710663
Ctc1_6	mean_1_var_1	-0.008670691297182299	0.46253746253746253	0.6665520908152849	0.4417085630267275	0.6503189931439118
