	bin	L_score	pvals	qvals	norm_pvals	norm_qvals
Aasdh_3	mean_1_var_1	-0.09034696654813959	0.9050949050949051	0.9619499041991443	0.8947473825251553	
Acadvl_1	mean_1_var_1	-0.013479531788651305	0.2867132867132867	0.5012703962703963	0.3079729643534116	
Actr3b_4	mean_1_var_1	-0.022927398323428376	0.4095904095904096	0.6245063076458426	0.38742186860430494	
Add1_7	mean_1_var_1	-0.041692011166066315	0.6263736263736264	0.7969265422267241	0.5564924710710725	
Add3_1	mean_1_var_1	0.30246014610736677	0.000999000999000999	0.007939030666303394	6.29196763477376e-15	
Adgrl2_21	mean_1_var_1	0.08076236988517077	0.000999000999000999	0.007939030666303394	0.004003246169270326	
Alg3_1	mean_1_var_1	0.014081682306916726	0.0999000999000999	0.26530431593722736	0.1291471864301985	
Arfgap1_4	mean_1_var_1	-0.001493703036798631	0.16683316683316685	0.3612136057956492	0.21914947273207774	
BC004004_4	mean_1_var_1	-0.030912086917815784	0.5224775224775224	0.704471620924063	0.45863668825500276	
Bcas3_5	mean_1_var_1	-0.07949628256874001	0.8811188811188811	0.951898770642334	0.8424580969110043	
Blzf1_1	mean_1_var_1	-0.12354883554793666	0.962037962037962	0.9874538377473797	0.9777685304202864	
Blzf1_2	mean_1_var_1	-0.10431664773084644	0.9280719280719281	0.9716042440593339	0.9418976355716153	
Brd8_2	mean_1_var_1	-0.0277062820939002	0.4985014985014985	0.6912903128409041	0.4297496849897778	
Btbd6_1	mean_1_var_1	-0.04008550794233909	0.6193806193806194	0.7899456166933371	0.5419822123257414	
Btrc_10	mean_1_var_1	-0.03481450948671656	0.5544455544455544	0.7334342832451282	0.49408288624959573	
Cadm1_10	mean_1_var_1	-0.05784501691286713	0.7632367632367633	0.8809706776739744	0.6951927435895887	
Carm1_3	mean_1_var_1	0.004841102530212387	0.15284715284715283	0.34518119125223534	0.17889046782027995	
Casp8ap2_3	mean_1_var_1	-0.02483755404203705	0.4645354645354645	0.6661622724507208	0.4042105486240292	
Ccdc91_nmdSE_1	mean_1_var_1	-0.1452990427649304	0.977022977022977	0.9928498901002519	0.9938937786159519	
Cdpf1_4	mean_1_var_1	0.004882472927821915	0.15284715284715283	0.34518119125223534	0.17864385818834988	
Cenpc1_6	mean_1_var_1	-0.008429268435505101	0.23676323676323677	0.43649320802220626	0.26867363971783015	
Chn1_4	mean_1_var_1	-0.08538736000902897	0.8961038961038961	0.9582191508797013	0.8726527320688648	
Cnot2_35	mean_1_var_1	-0.022703043632872677	0.4095904095904096	0.6245063076458426	0.38546306365960004	
Cnot2_36	mean_1_var_1	-0.021319697781415608	0.3876123876123876	0.599271031105961	0.37345151220359607	
Cntrl_12	mean_1_var_1	-0.03496666655275484	0.5544455544455544	0.7334342832451282	0.49546772069389383	
Crlf2_1	mean_1_var_1	-0.06153069064109297	0.7752247752247752	0.8868165640248519	0.7239829660882684	
Ctc1_6	mean_1_var_1	-0.02996942107303574	0.5134865134865135	0.6990880631373818	0.4501127607324335	
Cyb561d2_1	mean_1_var_1	0.04817876139417025	0.015984015984015984	0.07835155498706901	0.028171111107814676	
Dars2_2	mean_1_var_1	0.016325840146388004	0.09490509490509491	0.2595969871067655	0.11867555181251838	
Dcbld1_6	mean_1_var_1	-0.08729306736345645	0.8981018981018981	0.9598664198766084	0.8814964448629464	
Dcun1d4_4	mean_1_var_1	-0.020581658895591347	0.3786213786213786	0.5936828492882305	0.367092258610731	
Ddx59_2	mean_1_var_1	-0.0476054761797871	0.6733266733266733	0.8282993353250965	0.6091106616546905	
Ddx59_3	mean_1_var_1	0.021758242483654062	0.06593406593406594	0.2037255822233731	0.09584813779142926	
Dhdds_7	mean_1_var_1	-0.00534183364683613	0.22077922077922077	0.4135667903525046	0.24595590787163163	
Dhx30_12	mean_1_var_1	-0.12680500099553388	0.964035964035964	0.9875719983141859	0.9814195380496414	
Dnajb6_4	mean_1_var_1	-0.01969553710350765	0.3696303696303696	0.5892739479365618	0.35950509881185577	
Dnase2a_2	mean_1_var_1	-0.04057050531946946	0.6193806193806194	0.7899456166933371	0.5463696077623303	
Dusp12_7	mean_1_var_1	-0.08305411805308037	0.8901098901098901	0.9552176723532222	0.8612132026340278	
Efna3_1	mean_1_var_1	-0.004727287648795256	0.21678321678321677	0.40826857164379604	0.2415602402814243	
Egfl7_2	mean_1_var_1	0.03714201469223733	0.03396603396603397	0.14367084528374852	0.04880337334246756	
Enox1_3	mean_1_var_1	-0.061852790906239234	0.7822177822177823	0.8899636155601449	0.7264341718987166	
Epb41l3_7	mean_1_var_1	-0.2105900445240355	0.996003996003996	0.997430254709491	0.9999677351251391	
Ercc6l2_3	mean_1_var_1	0.014742280888843936	0.0999000999000999	0.26530431593722736	0.12600028753542625	
Eri3_3	mean_1_var_1	-0.025776759844550662	0.4745254745254745	0.6744948818119549	0.4125326620583359	
Ext2_1	mean_1_var_1	-0.08868361646636397	0.9050949050949051	0.9619499041991443	0.8876694632781053	
Fam49b_4	mean_1_var_1	-0.05591201222749016	0.7432567432567433	0.8687201378009178	0.6795786919102442	
Fam53a_10	mean_1_var_1	-0.05307778352376167	0.7302697302697303	0.8626722376722378	0.6561050677225075	
Fam53b_1	mean_1_var_1	-0.005188082219004129	0.21678321678321677	0.40826857164379604	0.2448521588393039	
Fam98c_3	mean_1_var_1	-0.0035559695396908866	0.21178821178821178	0.4039378803015166	0.23330161383810233	
Fance_4	mean_1_var_1	-0.025339423389907	0.4745254745254745	0.6744948818119549	0.4086523754042367	
Fbxl20_2	mean_1_var_1	-0.08780690546478946	0.903096903096903	0.9619499041991443	0.8838048607371699	
Fdxacb1_1	mean_1_var_1	-0.009907063925672078	0.26373626373626374	0.47211491580092263	0.2799087912930296	
Foxp1_2	mean_1_var_1	-0.042898954469061674	0.6433566433566433	0.8096954035766274	0.5673452831422973	
Gak_5	mean_1_var_1	-0.01811368710504356	0.35364635364635366	0.5726338128487016	0.34609939114426724	
Gapvd1_6	mean_1_var_1	0.0009551057527106427	0.16683316683316685	0.3612136057956492	0.2030037332541998	
