	bin	L_score	pvals	qvals	norm_pvals	norm_qvals
Aasdhppt_2	mean_1_var_1	0.002203640550850709	0.054945054945054944	0.11238006706284652	0.08125588961230484	
Agtpbp1_11	mean_1_var_1	-0.04033531747616102	0.7972027972027972	0.8503775636128578	0.7138445138301924	
Aldh3a2_2	mean_1_var_1	-0.011197074278385311	0.1848151848151848	0.2837185490246714	0.21804502633574757	
Alg9_4	mean_1_var_1	-0.0032561378524917414	0.07692307692307693	0.14683342972816657	0.12611660835421623	
Angel2_1	mean_1_var_1	-0.008641077119585285	0.11888111888111888	0.19872226538893206	0.18494993821871603	
Ankfy1_5	mean_1_var_1	-0.028911674596221636	0.6173826173826173	0.7028610403049865	0.5151348220601576	
Ankrd54_nmdSE_1	mean_1_var_1	-0.036993592531962285	0.7502497502497503	0.8105091716793844	0.6593082184661759	
Apbb2_2	mean_1_var_1	0.11083037207987047	0.000999000999000999	0.002997002997002997	7.514636503477765e-11	
Arfip2_nmdSE_1	mean_1_var_1	-0.009692768339358995	0.12687312687312688	0.2094953826661144	0.1981713536231552	
Arhgef40_7	mean_1_var_1	-0.022137881460852358	0.4025974025974026	0.5069282856015652	0.3919002307312972	
Armc9_4	mean_1_var_1	-0.022206287614402263	0.41058941058941056	0.5134895892285054	0.3931125263290385	
Atp11b_6	mean_1_var_1	-0.02797511295491371	0.6013986013986014	0.6900794121133104	0.4979114858500455	
B4galt3_1	mean_1_var_1	-0.024800753936514017	0.4915084915084915	0.5963284027800156	0.4397536188404736	
Bclaf1_1	mean_1_var_1	0.039173503897041176	0.000999000999000999	0.002997002997002997	0.0009636040516517855	
Btrc_1	mean_1_var_1	-0.001754503447907669	0.07192807192807193	0.13860143651415002	0.11234004971723371	
Cacna1e_2	mean_1_var_1	-0.02446881160161458	0.4775224775224775	0.5821417478080143	0.43372490696150034	
Camta1_5	mean_1_var_1	0.03665253472960251	0.000999000999000999	0.002997002997002997	0.001417922661498745	
Ccdc127_2	mean_1_var_1	0.0025306700202196593	0.054945054945054944	0.11238006706284652	0.07901154331908206	
Cers6_2	mean_1_var_1	0.09336646020505664	0.000999000999000999	0.002997002997002997	1.07251980846888e-08	
Chl1_6	mean_1_var_1	-0.025040633830719788	0.4915084915084915	0.5963284027800156	0.4441190953246651	
Chtf8_3	mean_1_var_1	-0.021580967663770136	0.4025974025974026	0.5069282856015652	0.382070591714542	
