	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
Adap1_1	0.45454545454545453	0.5334665334665335	0.01098901098901099																		
Aftph_4	0.000999000999000999	0.003996003996003996	0.000999000999000999	0.006993006993006993																	
Agrn_8	0.000999000999000999	0.01098901098901099	0.06893106893106893	0.17382617382617382	0.998001998001998																
Agtpbp1_11	0.12387612387612387	0.24475524475524477	0.2047952047952048	0.12887112887112886																	
Aldh3a2_2	0.7672327672327672	0.4805194805194805																			
Angel2_1	0.006993006993006993	0.003996003996003996	0.08291708291708291	0.998001998001998																	
Ankfy1_5	0.22577422577422576	0.14485514485514486	0.07392607392607392	0.41858141858141856																	
Arfip2_nmdSE_1	0.016983016983016984	0.0939060939060939	0.07192807192807193	0.01998001998001998	0.11188811188811189																
Arhgef40_7	0.6023976023976024	0.24175824175824176	0.43156843156843155																		
Armc9_4	0.5864135864135864	0.964035964035964	0.993006993006993																		
B4galt3_1	0.03296703296703297	0.2967032967032967	0.6423576423576424	0.9790209790209791																	
Bclaf1_1	0.000999000999000999	0.026973026973026972	0.16183816183816183	0.15284715284715283																	
Btrc_1	0.11888111888111888	0.07392607392607392	0.003996003996003996	0.006993006993006993																	
Cacna1e_2	0.17682317682317683	0.11888111888111888	0.060939060939060936																		
Camk2d_1	0.16883116883116883	0.2967032967032967	0.3046953046953047	0.32967032967032966	1.0																
Camta1_5	0.000999000999000999	0.000999000999000999	0.18981018981018982	0.07392607392607392																	
Ccdc127_2	0.2077922077922078	0.21878121878121878	0.25874125874125875	0.9920079920079921																	
Ccdc136_17	0.000999000999000999	0.000999000999000999	0.000999000999000999																		
Chtf8_3	0.006993006993006993	0.03296703296703297	0.952047952047952	0.6653346653346653																	
Ciz1_2	0.4255744255744256	0.35064935064935066	0.41858141858141856	0.9250749250749251																	
Clcn4_nmdSE_1	0.3096903096903097	0.4805194805194805	0.6143856143856143	1.0																	
Clip1_11	0.006993006993006993	0.003996003996003996	0.03496503496503497	0.8551448551448552	0.2047952047952048																
Cyb5r4_1	0.7012987012987013	0.4805194805194805	0.9760239760239761																		
Dcaf11_1	0.968031968031968	1.0																			
Dcun1d2_7	0.25274725274725274	0.987012987012987																			
Dhcr7_5	0.006993006993006993	0.03696303696303696	0.04995004995004995	0.16283716283716285	0.3106893106893107	0.06393606393606394															
Dis3l2_7	0.25774225774225773	0.17782217782217782	0.06993006993006994																		
Dlg4_3	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999															
Dnajc17_1	0.8391608391608392	0.6573426573426573	0.2937062937062937	0.9470529470529471																	
Dnajc5_1	0.6353646353646354	0.5974025974025974	0.938061938061938	0.9660339660339661	1.0																
Dram2_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999																	
Ece2_4	0.000999000999000999	0.026973026973026972	0.03496503496503497	0.03196803196803197																	
Elovl6_2	0.8311688311688312	0.3596403596403596	0.26973026973026976																		
Epb41l4aos_1	0.7672327672327672	0.938061938061938	1.0	1.0																	
Epn2_5	0.016983016983016984	0.006993006993006993	0.8551448551448552																		
Eri3_5	0.10789210789210789	0.13886113886113885	0.01998001998001998	0.000999000999000999	0.000999000999000999	0.000999000999000999															
Exoc6b_6	0.08091908091908091	0.006993006993006993	0.026973026973026972	0.03196803196803197																	
Fam13b_8	0.7292707292707292	0.3916083916083916	0.40559440559440557	0.998001998001998																	
Fam160a2_2	0.6153846153846154	0.8551448551448552	0.9470529470529471	1.0																	
Fam189b_2	0.8851148851148851	0.14485514485514486	0.2867132867132867																		
Fam189b_3	0.7872127872127872	0.3036963036963037	0.01998001998001998																		
Fam49b_1	0.3756243756243756	0.017982017982017984	0.29270729270729273																		
Fbxl5_7	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999																
Fbxo42_3	0.4805194805194805	0.060939060939060936																			
Flcn_1	0.006993006993006993	0.014985014985014986	0.07092907092907093																		
Fnbp4_6	0.8991008991008991	0.14485514485514486																			
Gfra2_1	0.6603396603396603	0.6983016983016983	0.08891108891108891																		
Gfra2_3	0.026973026973026972	0.07092907092907093	0.15884115884115885	0.41858141858141856																	
Gpatch8_3	0.6603396603396603	0.8421578421578422	1.0	0.9790209790209791																	
Gria3_nmdSE_2	0.000999000999000999	0.01098901098901099	0.000999000999000999	0.000999000999000999	0.000999000999000999																
Gtf2i_10	0.13086913086913088	0.23176823176823177	0.955044955044955	1.0																	
Ints10_3	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999																
Isy1_3	0.16883116883116883	0.06293706293706294	0.12687312687312688	0.006993006993006993																	
Isyna1_3	0.006993006993006993	0.014985014985014986	0.000999000999000999	0.014985014985014986																	
Josd2_9	0.006993006993006993	0.000999000999000999	0.000999000999000999																		
Josd2_nmdSE_4	0.006993006993006993	0.003996003996003996	0.000999000999000999																		
Kcna6_1	0.000999000999000999	0.014985014985014986	0.11188811188811189	0.03196803196803197																	
Kctd20_3	0.058941058941058944	0.13586413586413587	0.14485514485514486																		
Klhl26_2	0.6353646353646354	0.9660339660339661	0.9270729270729271																		
Lmbr1_11	0.9660339660339661	1.0																			
Lrrc45_5	0.5974025974025974	0.9200799200799201	0.6473526473526473	0.6843156843156843																	
Lsm5_3	0.000999000999000999	0.939060939060939																			
Lztfl1_3	0.006993006993006993	0.006993006993006993	0.03196803196803197																		
Lztfl1_5	0.006993006993006993	0.000999000999000999	0.000999000999000999																		
Map7d2_4	0.9630369630369631	0.998001998001998	0.6573426573426573	0.989010989010989																	
Mapk8ip3_4	0.11888111888111888	0.4205794205794206	0.006993006993006993	0.01898101898101898	0.000999000999000999																
Mast2_6	0.000999000999000999	0.000999000999000999	0.000999000999000999																		
Mia3_4	0.6603396603396603	0.7212787212787213	0.993006993006993	1.0																	
Miat_5	0.006993006993006993	0.000999000999000999	0.000999000999000999	0.000999000999000999																	
Mllt10_22	0.09290709290709291	0.07192807192807193	0.000999000999000999	0.000999000999000999																	
Mroh1_10	0.3676323676323676	0.6203796203796204	0.8921078921078921																		
Mtmr7_6	0.22577422577422576	0.014985014985014986	0.000999000999000999																		
Nadk_4	0.5974025974025974	0.5974025974025974	0.7352647352647352																		
Ncoa5_3	0.16883116883116883	0.22577422577422576																			
Nf2_4	0.5974025974025974	0.32967032967032966	0.11588411588411589	0.16283716283716285	0.1048951048951049																
Nfasc_6	0.16883116883116883	0.17482517482517482	0.24575424575424576																		
Nrxn1_3	0.006993006993006993	0.01098901098901099	0.000999000999000999	0.000999000999000999																	
Odf2_1	0.6603396603396603	0.5974025974025974	0.952047952047952																		
Odf2_12	0.3096903096903097	0.4695304695304695	0.5264735264735265																		
Oraov1_1	0.08091908091908091	0.03196803196803197	0.03696303696303696																		
Pccb_4	0.6153846153846154	0.12387612387612387	0.13886113886113885																		
